"id","medium_text","medium_title","tiny_text","full_id","keywords"
"3149","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Gulf Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to erosion for Gulf of Mexico U.S.","Coastal vulnerability to erosion, Gulf of Mex.","3150","Gulf of Mexico|Gulf Coast|Florida|Misissippi|Alabama|Louisiana|Texas|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3153","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Gulf Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to sea level rise for Gulf of Mexico U.S.","Coastal vulnerability to sea level rise, Gulf of Mex.","3154","Gulf of Mexico|Gulf Coast|Florida|Misissippi|Alabama|Louisiana|Texas|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3157","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Gulf Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to waves for Gulf of Mexico U.S.","Coastal vulnerability to waves, Gulf of Mex.","3158","Gulf of Mexico|Gulf Coast|Florida|Misissippi|Alabama|Louisiana|Texas|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3161","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Gulf Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability index for Gulf of Mexico U.S.","Coastal vulnerability index, Gulf of Mex.","3162","Gulf of Mexico|Gulf Coast|Florida|Misissippi|Alabama|Louisiana|Texas|vulnerabily|sea level rise||Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3169","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Pacific Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability from slope for Pacific Coast","Coastal vulnerability from slope, Pac. Coast","3170","Pacific Coast|West Coast|Oregon|Washington|California|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3173","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Pacific Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to tides for Pacific Coast","Coastal vulnerability to tides, Pac. Coast","3174","Pacific Coast|West Coast|Oregon|Washington|California|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3177","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Pacific Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to waves for Pacific Coast","Coastal vulnerability to waves, Pac. Coast","3178","Pacific Coast|West Coast|Oregon|Washington|California|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3181","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Pacific Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to erosion for Pacific Coast","Coastal vulnerability to erosion, Pac. Coast","3182","Pacific Coast|West Coast|Oregon|Washington|California|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3185","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Pacific Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability index for Pacific Coast","Coastal vulnerability index, Pac. Coast","3186","Pacific Coast|West Coast|Oregon|Washington|California|vulnerabily|sea level rise||Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3191","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to tides for Atlantic Coast","Coastal vulnerability to tides, Atl. Coast","3192","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3195","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability from slope for Atlantic Coast","Coastal vulnerability from slope, Atl. Coast","3196","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3199","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to erosion for Atlantic Coast","Coastal vulnerability to erosion, Atl. Coast","3200","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3203","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to sea level rise for Atlantic Coast","Coastal vulnerability to sea level rise, Atl. Coast","3204","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3207","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability to waves for Atlantic Coast","Coastal vulnerability to waves, Atl. Coast","3208","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3211","This datasets includes an element of Coastal Vulnerability to Sea-Level Rise: A Preliminary Database for the U.S. Atlantic Coast. The purpose of this data layer is to allow the user to view both the coastal vulnerability index (CVI) and the data from which the CVI is calculated (tides, wave height, relative sea-level rise, coastal slope, geomorphology, and shoreline erosion and accretion rate) for the U.S.","Coastal vulnerability index for Atlantic Coast","Coastal vulnerability index, Atl. Coast","3212","Maine|New Hampshire|Massachusetts|Rhode Island|Connecticut|New York|New Jersey|Maryland|Virginia|North Carolina|South Carolina|Georgia|Florida|Atlantic Coast|East Coast|vulnerabily|sea level rise||Coastal Hazards|Hazards|Erosion|Shoreline|Shoreline Change|Beach|Beach Erosion|Sea-Level|Sea-Level Rise|Slope|Wave Height|Coastal Geomorphology|Tide Range"
"3247","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 2 storm in Gulf of Mexico U.S.","Prob. of innundation CAT2 storm in Gulf of Mex.","3248","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"3305","This dataset includes shorelines from 15 years ranging from 1848 to 2000 in the Cape Cod coastal region from Provincetown to the southern end of Monomoy Island, Massachusetts. Data sources: lidar, aerial photographs, coastal survey maps","Linear Regression Rate of shorelines in","Linear Rate of change for shorelines in","3306","Massachusetts|New England|Provincetown|Truro|Chatham|Monomoy|Atlantic Coast|United States|linear rate of change|shoreline change|rate|shoreline|shorelines|Shoreline Change Rate|Linear Regression Rate|Endpoint Rate|Digital Shoreline Analysis System|DSAS|U.S. Geological Survey|USGS|Coastal and Marine Geology Program|CMGP|Woods Hole Coastal and Marine Science Center|WHCMSC|National Assessment of Shoreline Change Project|National Oceanic and Atmospheric Administration|NOAA|Coastal Services Center|CSC|U.S. Army Corps of Engineers|USACE|Massachusetts Coastal Zone Management|MA CZM|oceans|oceans and estuaries|oceans and coastal|environment|geoscientificInformation"
